733722,510853,39,39
425310,1487544,23,23
1312980,933463,39,39
1603967,1641642,23,19
1695281,1666648,6,6
804514,1161933,23,39
1263409,1593961,19,19
772378,98299,23,6
473942,721316,6,19
325142,69187,6,6
1485657,1394570,6,6
1330413,1516202,6,6
1325741,1340180,23,23
177401,1642591,23,39
248577,1098844,35,35
70618,808745,6,39
1393030,1360159,6,6
1069379,1378129,6,6
1532563,1569080,35,35
1447381,330877,19,39
561338,671432,35,39
1155783,1148326,6,6
861960,864282,35,35
802975,506558,6,6
1627603,371456,19,19
1243812,1212013,35,35
451508,1546479,35,35
1446856,1196081,6,6
346153,1598452,19,23
682347,1214227,35,35
487132,1702515,23,19
1336789,237934,6,6
701558,777833,39,19
613223,345471,23,23
1621764,1273404,35,35
1391080,268326,23,23
468571,1410094,35,35
1276785,159787,6,6
669239,591777,23,23
1360900,1073373,6,6
1434941,1193316,35,35
1253281,1585390,39,39
1636122,1297539,23,23
400392,1441968,39,39
1267351,1246702,23,23
1405576,1540440,23,19
361503,1152095,19,6
326745,501367,6,6
795526,1481887,39,39
1230681,522971,23,23
783655,1336670,6,6
160085,543610,19,6
102947,1309275,19,19
615462,724890,19,19
1190214,734740,6,6
1213729,121716,19,19
1647725,1126074,6,6
1056058,631073,23,23
1056058,631007,23,23
718569,948769,23,23
825869,576348,35,35
520459,602681,23,23
922269,804276,19,19
823502,486017,19,19
1040145,885411,19,19
1079974,753138,35,6
1496672,762306,6,6
1007484,267951,19,19
410315,1617141,6,6
429442,127019,23,6
1303449,304367,6,6
306833,1053577,19,19
294111,413074,6,6
991123,522484,39,39
266392,1683156,35,19
530338,652746,19,23
1433509,477614,19,19
458823,510750,19,19
1635223,503488,6,6
1345154,1168152,39,39
730431,911982,39,39
1091668,291549,39,39
1113783,1004948,23,19
510750,636449,19,19
712016,1653601,19,19
1472861,502243,39,39
865829,668494,6,6
912332,1654970,19,19
1159241,363706,6,19
1328933,878938,6,6
744476,1427530,19,19
1320447,1016886,6,6
1297467,164269,39,23
861789,324090,19,23
636462,328202,23,19
1691029,565338,19,23
1630906,1340798,19,19
1496670,1634881,19,23
991502,148412,6,6
70612,549811,6,23
439362,515506,6,6
376794,427677,19,6
1028652,1126151,19,19
574666,787593,6,6
754591,203219,35,35
904682,1590555,19,19
584644,692045,6,6
1095798,782518,23,23
647968,797110,6,6
1449463,1475237,6,6
1143761,1397005,35,6
680874,564016,19,19
1229357,1346788,6,6
1019026,1005013,35,35
1481259,488634,6,6
1031178,1133654,35,35
1428912,58686,23,6
425310,422402,23,6
924942,1185505,6,6
1291997,107619,19,6
1504290,1554889,19,19
1711132,1682604,6,6
1095842,1109170,6,6
1225966,654054,19,6
283449,868141,6,6
1300302,1527761,19,23
1656776,665206,6,6
1633781,1149660,19,19
1453398,286776,35,35
1210287,1053461,19,19
567392,1155925,6,6
897295,1182309,6,6
609313,1136310,23,23
1139395,862006,19,19
1155157,1047883,19,19
607432,1142631,39,39
861484,209141,19,19
1611884,481038,6,6
819165,748696,39,39
247921,748815,6,6
783657,1339287,19,19
184648,1278621,23,23
451917,1334538,35,35
1302817,1494708,6,6
1367686,1107676,19,23
1180482,654316,39,6
713945,1222226,19,19
579209,829414,6,6
1171985,786241,23,23
513138,886575,6,19
1129036,1537067,19,19
1663079,190263,6,6
989254,791989,6,6
1561783,1037311,6,6
762826,1035454,19,19
1146049,1110122,23,23
315777,149389,6,6
644979,1573380,39,19
1384954,327377,6,6
659088,644367,35,35
861191,1000187,6,6
1705292,533747,6,6
1340617,1063896,6,6
1122734,602240,35,35
664281,1503487,35,6
907329,956428,6,6
502257,1509946,19,39
832492,378388,39,39
553417,814160,19,23
1373682,976632,6,6
843861,389765,6,6
148412,657628,6,19
1434512,1492462,19,19
297203,1076930,23,23
703977,50682,6,6
1623756,887087,39,39
1541002,154009,23,6
24007,54009,19,6
1445613,916288,23,23
440740,226106,6,6
1100766,305565,19,19
1453907,623142,39,39
1091208,1204570,23,39
1548090,685536,39,39
520459,1004132,23,19
786076,805171,6,6
733722,1296236,39,19
1157684,55522,19,6
350428,1475420,19,19
954506,1702715,35,6
923460,299537,23,23
652254,90619,19,6
1358961,132188,6,6
1399524,927358,23,23
861960,861549,35,35
866131,467501,6,6
66526,852240,6,35
1579675,134494,19,6
800461,852353,39,23
1485698,679579,39,19
1026817,1443123,6,19
1265833,279097,35,6
1585091,1529649,6,6
431463,1121967,19,6
474333,1282417,19,19
128600,1473096,6,6
974532,666814,6,6
652357,330676,39,19
893748,904927,35,35
161769,349024,6,23
591243,268663,6,6
873506,809867,19,19
833264,733133,6,6
1134577,183521,23,23
522140,1253183,23,23
1667654,394894,6,6
1074887,1688382,39,19
306380,637038,19,19
1216799,904767,6,6
1234098,1282614,6,6
1497977,750561,6,6
1485698,368244,39,19
621224,1602756,23,23
928322,652348,23,23
1040857,701121,6,6
1288006,770707,39,39
434473,211495,19,19
1305214,245435,6,6
1465326,480804,19,19
1557943,807106,6,6
197387,61387,6,6
1188756,1101679,35,35
1465832,1445178,6,6
1653601,187804,19,19
947342,1131777,6,6
618213,401587,39,39
659088,645565,35,35
1697676,1602776,6,6
316624,398344,23,39
913277,677625,19,19
648707,563607,6,6
1493645,554727,6,6
539663,368244,19,19
945231,190856,35,35
1218894,1029346,35,35
284482,643499,39,39
1221574,1201895,6,6
759368,988524,23,19
1536516,638341,19,19
1459636,1697706,6,19
810718,800147,35,35
780273,430422,6,6
858890,858532,6,6
1664456,288625,6,6
1624709,1091375,6,6
1169703,1531421,39,39
944070,870818,19,19
499138,1245823,23,23
531751,664154,19,19
928078,1244004,35,35
1528748,1543789,35,35
727216,1093236,39,39
905444,756269,6,6
1350619,1344071,6,6
309214,1233874,35,35
309214,1233858,35,35
1433768,376794,19,19
1136153,1560351,39,39
1046442,359532,19,19
1312980,444541,39,19
783655,1157511,6,19
716508,1618625,19,19
1139395,723698,19,19
1048612,1252134,6,6
145132,1070726,6,23
1017533,1224751,19,19
1303449,302576,6,6
1709172,453246,6,6
1647725,1128472,6,6
1288968,984224,6,6
162886,71346,6,6
1698334,524186,19,19
1456961,1643715,19,6
468571,440042,35,35
836415,209215,6,6
1022889,1248055,6,6
755860,360570,19,19
524743,681278,39,39
723049,451399,19,19
1340180,1405720,23,23
567703,1191174,6,23
1155685,210344,19,19
1346835,1273338,6,6
551381,261406,6,6
621005,1019793,6,6
381596,1230735,39,39
943765,1587862,6,6
1148254,1326544,23,23
928605,966901,6,6
1437776,1447417,6,6
1070726,216436,23,23
528000,1246702,23,23
104499,159316,39,39
803778,1410943,19,19
1683014,381017,6,6
779085,659726,39,39
800658,1641642,19,19
1550846,531218,19,19
392868,1476105,23,23
851990,595165,39,39
1145258,722917,19,19
814159,515506,6,6
1477623,1125605,39,39
501358,480679,19,19
804514,636612,23,23
1321907,1020014,6,6
448880,1280788,6,6
257044,528000,19,23
1406605,1644363,19,19
1411709,215113,19,23
1636155,611603,23,6
441137,1710683,23,23
1402666,1516218,39,39
905514,1647411,19,19
1319437,1497492,35,35
1538119,1351925,39,39
738114,541215,19,19
644581,1550708,6,6
128600,1398776,6,6
1234395,658689,6,6
702033,641002,35,35
1320313,909656,35,19
755052,610537,35,35
225128,114508,19,39
710715,1017895,19,19
990406,19352,23,6
520459,251902,23,23
874784,1121884,39,39
216249,956673,6,6
1438661,1371143,23,23
1705022,1092088,6,6
259038,667004,23,39
462463,569830,23,23
146381,513291,19,19
1111058,967986,6,6
548817,1063200,19,19
1053356,1135232,6,6
1431187,815742,19,19
837410,1518163,35,35
1362499,1611603,6,6
1352507,1367818,39,39
520459,1563805,23,23
538139,1074444,19,23
754467,811624,19,19
537062,895754,23,39
591359,1143781,6,6
1049359,381852,6,6
530766,276314,19,6
273669,566003,39,39
320196,1703707,39,39
1201000,310457,6,6
1602344,842322,19,19
317298,1702615,23,23
942981,1102417,39,39
996777,204795,19,19
715650,1152538,6,6
80365,88217,6,6
266374,811430,6,6
943986,1260635,39,39
771147,798692,6,6
1083573,879646,19,19
1130916,35944,39,6
1020411,742665,6,6
1512999,1459305,19,19
1021081,550467,39,39
707071,502243,39,39
600950,361617,6,23
1698255,1100766,19,19
1286853,415026,23,23
1311494,1380818,23,23
413369,91207,6,6
394773,1646196,23,23
1600429,500802,19,19
910473,532921,19,19
841582,1143430,19,23
1646041,863340,6,6
1251664,353330,39,39
734740,343880,6,6
607335,642164,19,19
961404,1517884,19,19
173599,293053,6,6
1647505,1480194,23,23
1038844,1135232,6,6
1668668,164269,39,23
1393503,35944,39,6
1212048,1066534,6,6
1605556,1166854,6,6
505621,1635111,19,19
1633198,1633105,39,39
1320776,1307070,35,35
159202,146123,6,6
340065,293745,39,6
1312980,1587071,39,39
489408,1495341,19,19
183125,1373324,19,19
747879,1496333,19,19
584995,1310855,19,19
1440734,1439876,23,23
1235396,759368,19,23
1586011,1575749,6,35
921536,1078892,19,19
481476,1087163,19,19
1196258,1495747,23,23
209312,1654788,6,6
1492358,1069511,39,39
1622335,1657937,6,6
367501,389380,19,39
1597841,1558580,6,6
788525,795085,6,6
172616,1228113,23,39
933000,1508811,35,35
1194693,655422,23,23
1428914,452544,23,23
222387,1604012,23,39
622893,1509681,23,23
1132893,564435,19,19
1335511,1278601,6,6
1462272,962023,23,23
1423750,1033578,19,19
1461296,376688,6,6
368244,345650,19,39
340327,510853,39,39
1139098,1128472,6,6
832972,307993,6,6
1519170,262611,19,19
1461971,1025489,6,35
356672,301898,23,6
847428,1325838,19,19
574440,778265,23,23
861753,1305321,19,19
1010905,970043,19,19
1278020,1158198,19,19
245416,227891,35,35
246937,1703332,23,23
1692464,1478264,19,19
988524,1565105,19,19
315435,1351802,19,23
859556,1617012,19,39
842227,543610,6,6
255075,823853,6,6
1253570,311051,23,23
633746,1168673,23,23
1585054,1302473,39,39
182682,45861,19,6
205555,1074747,35,35
279098,932942,19,19
266374,812736,6,6
465213,1141113,19,19
198988,202752,6,6
830203,544411,23,23
586652,1681315,19,23
1021871,757159,6,6
771113,802767,6,6
1280171,1371576,6,6
1080784,1089199,35,35
1128535,1073719,35,35
115768,1702515,19,19
134494,1538966,6,19
667642,1086100,23,19
134494,321405,6,19
1435296,414346,19,19
1449074,1452667,19,19
622893,486092,23,19
1076950,932220,39,23
955964,211808,6,6
1423750,26217,19,6
782753,558179,19,19
851492,806559,39,23
1047883,1351797,19,19
848505,294719,19,39
1012167,1610806,39,39
729401,446708,6,6
305778,1267301,6,6
432929,1413809,6,6
1273282,1278621,23,23
301905,82265,19,6
590813,78100,23,6
469296,1397552,6,6
1515875,1555921,6,6
634513,847682,19,19
1579327,839826,23,23
1250317,1299933,19,19
520734,1238958,6,6
387607,254879,23,23
1285513,493435,23,23
815380,1328876,23,23
568266,857499,19,19
392868,1143779,23,23
671556,218111,19,6
358692,1324640,23,23
1538565,1330309,39,39
1683678,374147,23,23
938155,651396,23,23
532241,908991,19,23
1656776,335254,6,6
515066,693454,6,6
821727,320974,39,23
245416,228036,35,35
1579232,1640015,6,6
133515,140992,6,23
1312980,575553,39,39
1080406,1241036,19,19
1248706,1248680,35,35
823070,1359396,23,23
1172204,846164,6,6
273165,1614038,6,6
1239802,1595008,23,23
1341902,811545,6,6
1667588,210602,39,39
1398711,1248418,39,39
1342822,747784,19,19
1380018,1627214,6,6
890892,883149,35,35
1179647,1708875,19,23
327288,1070166,39,39
1060418,1096758,19,19
230540,291234,6,19
1542579,1671329,6,6
866295,685022,23,23
1406400,1504673,35,6
441744,1299084,39,39
1399320,813485,23,23
1301834,834417,6,6
1336338,444791,19,19
614868,1407425,39,39
1297467,1693154,39,39
1007484,723049,19,19
1587718,1314966,23,23
1601893,767119,6,6
1337678,375016,19,19
462061,1651728,39,39
921536,372583,19,19
1667099,343944,6,6
111337,1341668,6,35
1504287,768578,6,6
879846,1671556,19,19
830215,966008,6,6
1427530,1625882,19,19
127825,776491,6,6
584282,1635991,19,19
732275,1029111,35,35
769821,1654316,6,6
378380,902891,6,6
152371,218254,19,39
723049,1537067,19,19
426351,1701016,6,6
1465383,422790,19,19
879846,586226,19,19
1020511,853483,19,19
1515856,387354,23,23
521002,767742,23,23
477631,898284,19,19
1173923,394517,19,19
779043,153181,19,23
395628,1451535,23,23
1697481,876672,39,39
1319895,112220,19,19
861862,1565314,39,39
1086975,1558201,19,19
680874,1345554,19,19
1507276,602240,35,35
1217540,1202004,23,23
78100,368432,6,23
857733,981713,6,6
98299,1095798,6,23
1677774,910893,39,39
1357472,739213,19,19
844819,238851,6,6
895754,1619769,39,19
712977,1169504,23,23
934799,1481452,6,6
1358524,1421679,6,6
139422,120930,6,19
814912,804156,6,6
617398,1566850,39,6
1037227,1049799,19,19
361793,914108,35,35
834133,1098315,6,6
1626223,145799,39,39
916831,1076367,23,23
505611,1321207,23,23
153023,498596,6,39
1070166,816997,39,39
538139,1078218,19,39
1075228,420766,6,6
552017,576312,6,35
525983,1190210,6,39
351602,1585313,6,6
777224,153283,39,39
293677,1629883,23,23
1026817,296925,6,19
796458,1066534,6,6
916232,809271,6,6
601794,1029693,6,6
761288,1689424,6,6
1279562,885640,6,6
1052415,944659,19,19
1369879,1189824,39,39
318017,574070,35,35
513550,538274,6,6
413369,1152484,6,6
1035238,1253052,23,23
74116,1709475,6,6
451399,1478664,19,19
1139098,1126074,6,6
696325,467743,19,19
192624,1454681,39,39
227447,245002,35,35
1437936,663276,19,19
1149467,865055,6,6
948250,612955,6,6
1709380,1383139,6,6
373037,977948,23,23
1584810,396100,6,6
580184,351047,35,35
840141,595921,39,19
669013,1610592,39,39
694836,1676940,19,19
320974,912332,23,19
874289,507819,39,39
445656,429078,19,19
1702615,1165861,23,23
1297469,640734,6,35
1028652,1602344,19,19
972576,515066,23,6
343504,1143261,6,6
145589,1274049,6,23
1543365,1534404,6,6
568427,1531338,6,6
528971,1078892,19,19
73485,1306225,6,19
756855,1142222,23,23
1057871,888828,23,23
672192,898567,6,6
1305214,1679871,6,6
610865,610864,6,6
188205,446137,19,19
424710,424709,6,6
1036302,901462,6,6
635675,1555664,39,39
507054,291626,39,19
309578,1428912,23,23
850130,1459397,6,6
1552362,600085,35,35
733003,137152,6,6
545644,1605029,39,39
1219021,1220925,19,19
501358,214928,19,19
762286,811246,19,39
328202,1007928,19,19
1363655,1169596,6,6
1231684,1656474,6,6
378124,131189,23,23
1364695,825680,6,6
1540887,574440,6,23
679735,780910,19,19
1133726,809773,19,19
580190,466549,19,19
851492,808745,39,39
416253,123605,19,19
1440629,353309,19,19
823182,771219,23,23
854490,854355,23,23
806469,1046888,35,35
250342,1422180,6,6
772064,1305523,19,19
543554,543555,23,23
764827,534828,6,35
1709475,438750,6,6
522140,1161033,23,23
1520642,1617871,39,39
1321994,1052847,6,6
1258060,1292312,6,6
350025,858709,19,19
1043105,1004317,35,35
1094367,232778,6,6
715741,1155925,35,6
533945,394025,39,23
1141268,457290,6,6
1246378,910877,19,19
1697942,145699,19,6
615473,724890,19,19
935080,779043,19,19
677836,1182879,23,23
861916,229446,6,6
376024,376317,6,6
1025489,410685,35,39
1063134,1410701,6,6
1509711,1150133,23,23
139566,305688,6,6
1489915,18931,6,6
1042155,106208,23,6
1191338,1325948,19,19
793000,1342690,23,23
1588981,1170912,19,19
1074069,1647740,6,6
1427530,1062405,19,23
433456,128376,23,23
1327768,305440,19,6
1658350,450422,6,6
393697,1245833,19,19
1347013,1688944,23,23
1305615,504689,6,6
459693,948245,6,35
531456,424886,23,23
1313256,986515,6,6
946758,498596,39,39
447964,1203387,23,23
119033,1465360,23,19
716707,656142,6,6
1497945,1413223,6,6
516116,562526,19,6
1653101,1694689,23,35
1252223,1513089,23,23
238118,290908,19,19
1237295,899323,23,23
804514,881156,23,23
681724,1514452,19,19
1269552,368205,6,6
646583,386264,19,19
1258922,273296,23,23
498417,506462,6,6
1320927,1417526,39,23
1502442,1279643,6,6
1708741,230488,19,19
866242,1395112,23,19
992994,992996,23,23
1330785,387288,39,39
363868,1497353,19,19
82804,462155,6,19
590882,547252,23,19
1589333,1095946,6,6
1175767,425659,23,23
1310772,337508,6,6
670047,544411,23,23
473381,194312,6,6
815571,567703,6,6
1440629,352126,19,19
1707582,426313,39,39
912340,719397,23,19
721893,254399,6,6
1453582,922362,6,6
750614,814168,6,6
1356372,1491833,6,6
132459,1293118,6,6
435194,1087472,19,19
1603331,1650602,6,6
1324407,951760,35,35
664120,1323503,23,23
830049,539065,35,35
1669190,485200,19,19
282460,1504673,6,6
734471,181598,6,6
1458469,412882,19,19
477345,421831,6,6
772064,537165,19,6
1133263,909227,19,19
1068389,1039643,6,6
467897,623748,6,6
1234837,804754,35,35
1138989,1012855,6,6
1120859,1302935,19,19
439362,518345,6,6
780363,835814,23,23
891729,268117,39,39
583266,287748,6,6
731106,1302404,23,23
727667,320314,6,6
451180,1636069,6,6
1234931,1594276,35,35
1042155,1698502,23,6
1537477,1568437,19,6
871819,574116,6,6
677381,1654601,19,19
615558,470476,23,23
659701,581165,39,39
1675464,1437902,19,23
1124875,918931,6,6
910473,549514,19,19
806883,804514,23,23
546554,836490,6,6
290988,602286,6,6
1462501,1403130,6,6
1144205,1652357,39,39
1010471,987371,6,6
1366242,463135,6,6
1317739,1152095,6,6
849749,1564026,23,23
1161933,1060276,39,39
1267351,475346,23,23
172168,504689,6,6
156025,258282,19,23
1546241,1034015,35,35
1460322,1337995,19,19
990406,1380818,23,23
1396363,948167,6,6
96750,654054,6,6
884247,1460095,6,6
1504753,139731,39,6
334787,188205,19,19
1352541,821609,35,35
584644,1360549,6,6
1661627,946502,23,23
941630,1142236,23,23
266847,1576316,19,19
909381,903358,19,6
353606,1646764,23,23
1128705,368244,39,19
305484,302955,35,35
566003,368185,39,39
1373617,1356991,19,19
132721,519457,19,23
942122,1505174,23,23
333294,297203,23,23
410701,67517,6,19
1325598,1340617,6,6
1094256,392963,35,6
992293,1213814,6,6
581110,1400635,23,23
1616970,1158109,6,6
1318540,1602742,19,19
365368,634975,6,6
1102958,1663903,6,6
941144,261592,19,19
1168729,1470254,6,6
650400,615824,6,6
1102913,470432,6,35
541153,1331242,6,6
839735,654054,19,6
500802,1680915,19,39
1137643,1111658,39,39
1443123,1256879,19,19
433770,1384985,6,6
710295,1069081,6,6
903852,839099,19,19
1501949,1677692,6,6
578588,1020529,35,35
385370,1171059,39,39
1074666,720538,23,23
537165,326745,6,6
1434548,1413897,39,39
1501249,1554191,35,35
162250,1317792,6,6
1697676,1348113,6,6
1403868,1427435,23,23
1233489,372211,6,6
490140,1636155,23,23
1691434,743008,39,39
929807,1591548,6,6
1267123,500774,6,6
439559,425400,6,6
1602344,1633422,19,23
1370523,592285,39,39
510935,1671856,6,6
1093524,867630,39,39
1229400,881156,23,23
1360515,246310,6,6
821796,1676842,6,6
1665562,197587,19,19
985157,1479505,19,19
1483148,705964,6,6
755216,1351802,39,23
601782,412640,6,6
1691197,1691199,6,6
937380,1374826,19,19
1667697,368244,39,19
626999,1558932,6,6
838013,890129,39,39
1262224,1588385,23,23
1166263,1397230,6,6
1407124,1434989,23,23
1056058,1650756,23,23
630148,804541,6,6
1087744,902647,19,19
1070166,170144,39,6
664367,284815,23,23
607882,596945,35,35
543371,744714,19,19
197230,446500,19,39
907522,1267132,19,19
799662,1703773,6,6
1232565,1535175,6,6
744825,1068326,6,6
1205079,1013676,35,35
452114,1449726,6,6
286776,286775,35,35
319651,576357,19,23
717441,561042,19,23
144322,933560,6,6
1676940,1641642,19,19
114508,567715,39,39
313888,232420,6,6
339793,1080724,39,6
1138769,453421,6,6
341002,1054553,19,19
40605,673984,19,39
412423,1011259,6,6
653251,172367,6,6
1436052,1546345,6,6
1286947,1138954,6,6
1355861,658829,6,6
260615,1099920,39,39
938765,1263211,6,6
1263839,413074,6,6
1547083,1548464,35,35
1581037,1597819,35,35
335132,603493,23,6
1172411,541432,35,35
1367236,537783,35,35
1097308,571045,19,19
375353,989254,6,6
1226348,904130,6,6
1251664,1370523,39,39
932665,1708224,6,6
201719,1665476,6,6
1170460,1171985,23,23
446822,753238,6,6
934384,141298,6,6
1078941,1096043,6,6
480679,1290415,19,23
916933,1398878,6,6
972121,183642,19,19
1353914,1622335,6,6
916933,148412,6,6
923902,1500597,23,23
366981,420556,39,39
409833,431497,6,6
434003,1250207,6,6
1004948,855442,19,19
422402,772168,6,6
1628319,629387,6,6
1278601,1395284,6,6
1679987,1447176,6,6
1404322,1234270,23,23
1511034,1432945,19,19
825392,1312812,6,6
1123329,541397,23,23
1559567,1172127,6,6
376661,129061,6,6
1449274,1541060,19,19
1420498,230162,6,6
368244,1627603,19,19
1585297,1286889,19,19
207463,216450,19,19
584282,203301,19,19
814229,193054,6,6
401013,1132893,39,19
1188498,561334,19,19
814565,1564835,6,6
1028652,459960,19,23
1618625,816997,19,39
1594010,1256882,19,19
697723,410790,23,23
682268,1007909,23,23
1063472,1474933,6,6
101891,1615496,6,19
943608,1139167,19,19
434853,1480194,39,23
235219,1680681,6,6
1447636,1039782,6,6
1420922,501358,19,19
1586436,1038801,19,19
1381014,450399,6,6
228036,227891,35,35
935127,1697566,6,6
1435035,567851,19,19
1641642,694836,19,19
540429,1225806,6,6
445490,476629,19,19
1371694,436787,6,6
1286889,1427530,19,19
1394187,1377798,6,6
1699815,658759,19,19
460757,520459,19,23
640223,1256854,6,6
539428,1053880,23,23
1028581,194704,35,6
949391,1137500,6,6
1339301,1255650,23,23
1086100,1509664,19,19
1266701,1571829,39,39
536909,1259386,6,6
1048544,1110778,39,39
921805,827917,6,6
601149,1152578,6,6
1645946,294122,6,6
1170460,1170105,23,23
1649791,1367686,19,19
1410094,1422939,35,35
1024822,1025374,39,39
627691,843444,23,23
1447234,281932,19,19
48915,229483,6,6
442756,100377,19,19
669420,1052745,19,39
1485698,185150,39,19
723734,222096,19,19
757379,1417526,19,23
730764,205092,6,23
552428,1220768,19,19
1003715,837092,6,6
1032000,1193886,6,6
1055464,557652,6,6
885704,1643459,6,6
1300559,183018,23,23
1637823,878938,6,6
805716,765578,6,6
1189684,336610,23,23
1345271,513902,35,35
190884,413962,23,23
1062436,695008,19,19
585697,533342,6,23
1257090,1397738,6,6
507937,1416122,23,23
1654003,1216481,35,35
1351945,1128752,23,19
284143,1269025,19,23
848984,1271440,6,6
748815,118059,6,6
733607,1599163,6,6
96953,717516,6,6
1534695,1710683,23,23
1599154,1542234,6,6
248424,1589620,19,19
1532427,1129589,23,23
1025740,660438,23,23
1615648,323651,6,6
675448,765988,35,35
387767,559817,6,6
1235849,680994,39,39
165990,1604244,6,6
861077,753282,19,19
1667697,986228,39,19
1514954,1104511,23,23
142225,614916,6,23
552017,1346223,6,6
730235,893583,23,23
1369454,725612,19,19
1661314,1221567,35,35
981762,943153,35,35
225727,529846,6,6
538319,470298,23,23
992814,261406,6,6
549993,1315231,19,19
137654,545848,6,6
1453107,938002,6,6
846615,850397,6,6
303357,196166,6,6
1448265,190138,19,19
1305529,1535388,6,6
1432877,958175,35,35
469008,880170,19,19
696981,1325100,6,6
815999,198816,6,6
1049983,1118472,19,6
521164,808745,39,39
677532,582997,19,19
380317,223444,6,6
901031,1343221,6,6
1250488,1626223,39,39
895611,939760,23,23
1101602,636972,35,6
1462272,973161,23,23
271280,819041,23,23
992127,569830,19,23
1631168,1679971,6,35
780684,847625,19,19
1066468,100377,19,19
1692013,251902,23,23
900825,954589,23,23
423590,1443398,6,6
534477,1595182,6,6
581596,1562947,6,6
1185291,227809,39,39
798713,786550,6,6
669870,1517241,6,6
348138,1361966,6,6
1503761,1550864,19,19
1568486,899361,23,23
997740,1126975,6,6
775935,202662,6,6
845248,624438,6,6
696521,1393081,6,6
1286156,457663,19,19
1475420,247025,19,19
740386,1160747,19,19
233376,1042155,23,23
753648,910233,39,39
1512660,314618,39,39
1661926,1682092,6,6
1293405,696733,23,23
1125573,799986,23,23
48418,1292277,6,6
1417038,1142222,23,23
974507,348288,39,39
92528,344371,19,35
875673,679579,23,19
189670,286540,19,19
1585054,1428293,39,39
565773,1701279,19,19
537517,445389,23,23
1353357,240353,23,19
164716,140436,6,6
1191338,424173,19,19
440411,774150,39,39
1075069,927854,23,23
492428,443737,6,6
786241,679194,23,6
784804,586652,19,19
1689156,1265693,19,19
598110,865478,6,6
579968,636111,6,6
780125,924904,35,35
563972,866248,39,39
515476,912289,6,6
369694,840904,39,39
223028,480841,19,39
1253183,952439,23,23
853637,571715,35,35
1254288,1374905,6,6
637462,1206540,6,6
962777,958664,6,6
340128,807029,23,23
179020,538139,39,19
491740,1218826,6,6
967728,931114,19,19
527634,1203271,23,23
1288514,311400,23,23
1407124,1437021,23,23
920935,740683,6,6
1605043,859062,6,6
1086663,1307821,35,6
276497,731006,23,23
1269091,335469,19,19
562351,1007996,23,23
265098,237630,6,6
1020893,469820,19,19
644979,884502,39,39
940807,187022,19,6
1201085,354318,19,19
946357,802983,6,6
1035981,765854,6,6
411873,1000420,19,19
98815,923255,6,19
950417,977896,23,23
1079616,577944,19,19
997330,958339,6,6
1158531,167815,23,23
945297,1272779,23,23
232158,1213729,19,19
1110716,1043017,6,6
1139453,133226,19,19
737678,257422,23,19
302909,498516,23,23
1653670,1331881,6,6
1338695,1016314,35,35
1114012,1670316,6,6
100621,99988,19,6
585795,1312980,39,39
799133,120977,35,35
746977,1035413,6,6
657313,462814,23,23
1131777,661970,6,6
491515,1047787,6,6
952889,1234418,6,6
1371862,1297678,39,39
906499,1405720,23,23
1400776,1227677,19,19
1344856,924523,6,6
1233880,1351802,39,23
616231,84148,23,6
1062664,268326,23,23
1627603,959246,19,23
1052415,1427530,19,19
387722,95852,6,6
1158176,1680686,6,6
112105,800535,23,39
275209,1286476,39,39
1091974,1321415,23,23
219217,678599,6,6
476989,501883,39,23
1586558,1579327,23,23
1172967,718693,6,6
107760,1139395,6,19
382664,545644,39,39
397819,1547013,23,23
1003686,363353,23,23
206174,35944,19,6
324627,1042373,19,19
241027,814160,19,23
1637805,277371,6,6
1386775,550296,6,6
1540440,1698250,19,23
1170460,1172773,23,23
798453,1497977,6,6
1330689,753648,39,39
1128198,1383073,39,39
101707,1072949,35,6
397348,1361848,19,19
417529,274865,6,6
1553697,1280720,19,19
1633422,867536,23,19
1174502,1688975,19,19
1320776,1083171,35,35
1398475,1433448,35,35
1182818,443456,6,6
821387,380310,6,6
1698793,761256,19,19
654352,240353,19,19
49089,212228,6,6
723484,1104511,23,23
1031847,901217,19,19
1421762,1402246,23,23
630550,446892,6,6
431463,1128705,19,39
1360842,1286598,39,23
1119311,802983,6,6
1117517,1029033,23,19
1589996,1606847,19,19
1427530,1490875,19,19
531751,413060,19,19
506726,130400,6,6
1608544,898284,23,19
854775,1244004,35,35
1427530,1490962,19,19
1629285,790424,6,6
972450,1401055,19,19
390605,950283,19,19
663664,1359933,6,23
575691,418125,19,19
420141,832415,19,19
134494,814160,6,23
1262767,104589,6,6
132869,1053880,6,23
415161,932385,35,35
431935,587973,23,23
700838,649686,6,6
1230054,596528,23,19
833072,1322241,19,19
906063,1380818,19,23
434003,806553,6,6
1226318,732272,6,6
1565685,377498,19,39
1232828,981299,6,6
1064047,1029033,19,19
1116072,212264,35,23
1664649,910233,39,39
1087384,299428,6,6
1262687,782191,19,19
859556,326288,19,19
1625389,1011966,19,19
1711384,1234098,6,6
339390,835814,23,23
1036405,1433788,19,19
539656,925574,35,35
1675618,1655153,6,6
301553,751214,6,23
796865,515520,6,6
393697,118356,19,19
403410,680142,19,19
950921,381646,19,19
538274,770655,6,6
174778,357335,19,19
1370620,1674827,35,35
733754,754145,35,35
1163215,1680915,23,39
183246,1474382,6,6
429840,1225858,35,35
1252302,376030,19,19
159599,1484280,6,6
621360,1163923,19,19
855175,225123,23,23
176042,1685789,6,6
934350,512486,19,19
1180482,1454681,39,39
